id,song_title,song_artist,label
T2_TRAIN_1143,El Muro,Daddy Yankee,S
T2_TRAIN_1144,Por Qué Tuvo Que Ser,El Poder Del Norte,NR
T2_TRAIN_1145,Hoy voy a asesinarte,Siniestro Total,V
T2_TRAIN_1146,Ni Tú Ni Nadie,Alaska y Dinarama,NR
T2_TRAIN_1147,Hombre Casado,Los Shapis,NR
T2_TRAIN_1148,Tú y las nubes,José Alfredo Jiménez,S
T2_TRAIN_1149,Te Aprovechas,Grupo Límite,H
T2_TRAIN_1150,Sufre como yo,Albert Pla,H
T2_TRAIN_1151,No Te Hagas La Loca,Noriel (Ft. Manuel Turizo),H
T2_TRAIN_1152,Chuy y Mauricio,El Potro de Sinaloa,NR
T2_TRAIN_1153,Conteo,Don Omar,S
T2_TRAIN_1154,Por Jugar Al Amor,Los betos,NR
T2_TRAIN_1155,CUIDAO POR AHÍ,J Balvin & Bad Bunny,S
T2_TRAIN_1156,La Hummer y el Camaro,Voz de Mando (Ft. Escolta de Guerra & Jorge Santacruz),NR
T2_TRAIN_1157,Kloroformo en el Entorno,Flowklorikos (Ft. Shotta),V
T2_TRAIN_1158,Luna Negra,Rey Ruiz,NR
T2_TRAIN_1159,El Daño Que Me Haces,Olga Tañón,NR
T2_TRAIN_1160,No Quiere Enamorarse,Ozuna,S
T2_TRAIN_1161,Imaginaste,JHAYCO & Tainy,S
T2_TRAIN_1162,Por Nada,Henry Santos,S
T2_TRAIN_1163,La Mujer Policía,Eladio Romero Santos,S
T2_TRAIN_1164,Desesperadamente,Eydie Gormé & Los Panchos,NR
T2_TRAIN_1165,"Guitarras, lloren guitarras",Cuco Sanchez,NR
T2_TRAIN_1166,El Caminante,La dinastia de tuzantla mich,NR
T2_TRAIN_1167,El Amor De Mi Vida,La Energía Norteña,NR
T2_TRAIN_1168,Porque Aún Te Amo,Luciano Pereyra,NR
