id,song_title,song_artist,label
T1_TRAIN_1153,Si Dios me quita la vida,Raphael (ESP),NM
T1_TRAIN_1154,El malo,Aventura,NM
T1_TRAIN_1155,Prendemos,"Fino Como El Haze, JHAYCO & Lunay",M
T1_TRAIN_1156,Sola & Vacía,Casper Mágico & Anuel AA,NM
T1_TRAIN_1157,Adoro,Armando Manzanero,NM
T1_TRAIN_1158,El Costal Lleno de Piedras,Los Alegres Del Barranco,NM
T1_TRAIN_1159,Ni Me Viene Ni Me Va,Jenni Rivera,NM
T1_TRAIN_1160,La Traicionera,Luis Vargas,NM
T1_TRAIN_1161,EL ABUSADOR DEL ABUSADOR,Daddy Yankee,NM
T1_TRAIN_1162,Si Nos Quedara Poco Tiempo,Chayanne,NM
T1_TRAIN_1163,El Rey Lloró,Los Gatos,NM
T1_TRAIN_1164,Déjame Entrar,Maná,M
T1_TRAIN_1165,Mi Cabeza Está Mal,Chiki Wanted,M
T1_TRAIN_1166,Te Tragas La Gasolina (Daddy Yankee díss),Patota,M
T1_TRAIN_1167,Sarta De Mentiras,La Sonora Santanera,NM
T1_TRAIN_1168,Me Canse De Ser La Otra,La India,M
T1_TRAIN_1169,Se Terminó,LIT killah (Ft. Kodigo),NM
T1_TRAIN_1170,Esta Cobardía,Julio Iglesias,M
T1_TRAIN_1171,She Don’t Give a Fo,Duki (Ft. KHEA),M
T1_TRAIN_1172,La Engañadora,Buena Vista Social Club,M
T1_TRAIN_1173,El Papa De Los Pollitos,Los Tucanes De Tijuana,NM
T1_TRAIN_1174,Mayores,Becky G & Bad Bunny,M
T1_TRAIN_1175,Así No Te Amará Jamás,Amanda Miguel,M
T1_TRAIN_1176,La Boca,Mau y Ricky (Ft. Camilo),NM
T1_TRAIN_1177,Dile la Verdad,Jowell & Randy & Manuel Turizo,NM
T1_TRAIN_1178,El Andariego,Cornelio Reyna,M
T1_TRAIN_1179,Que Lío,Willie Colón & Héctor Lavoe,M
T1_TRAIN_1180,Contigo en la Distancia,Luis Miguel,NM
T1_TRAIN_1181,Por un segundo,Aventura,M
T1_TRAIN_1182,Ven y Hazlo Tú,"Nicky Jam, J Balvin & Anuel AA (Ft. Arcángel)",M
T1_TRAIN_1183,El Búho,Natanael Cano & Luis R Conriquez,NM
T1_TRAIN_1184,En Definitiva,Alfredo Olivas,M
T1_TRAIN_1185,Mi Nena,Maikel Delacalle,M
T1_TRAIN_1186,Tu foto en la pared,Rocío Dúrcal,NM
T1_TRAIN_1187,El Amor De Su Vida,Julión Álvarez y su Norteño Banda,NM
T1_TRAIN_1188,DELITO,Nathy Peluso,NM
T1_TRAIN_1189,La Mujer de Tu Vida,Dakhóta Romero,NM
T1_TRAIN_1190,La Lágrima,Nick Bolt,NM
T1_TRAIN_1191,La Espinita,Gaby Moreno,NM
T1_TRAIN_1192,El Bobo y el Payaso,Cielo Razzo,NM
T1_TRAIN_1193,Tu Ausencia,Intocable,NM
T1_TRAIN_1194,Fatalidad,Julio Jaramillo,NM
T1_TRAIN_1195,No me importa lo que me cuenten,El Chojin,M
T1_TRAIN_1196,Ella Es,Tony Vega,M
T1_TRAIN_1197,Llegando A Ti,José Alfredo Jiménez,NM
T1_TRAIN_1198,Vida Mafiosa,Los Dareyes De La Sierra,NM
T1_TRAIN_1199,Mátalas,Alejandro Fernández,M
T1_TRAIN_1200,Mi Desengaño,Roberto Roena,NM
T1_TRAIN_1201,Sentido Común,Molotov,M
T1_TRAIN_1202,Regalo Caro,Los Cachorros de Juan Villarreal,NM
T1_TRAIN_1203,Cuernito armani,El Komander,NM
T1_TRAIN_1204,De bar en bar,DEVA,NM
T1_TRAIN_1205,Se Te Ve La Tanga,Damas Gratis,M
T1_TRAIN_1206,Leña de pirul,Banda Machos,NM
T1_TRAIN_1207,Dema Ga Ge Gi Go Gu,El Alfa (Ft. Bad Bunny),M
T1_TRAIN_1208,Perdido En Un Barco,Maná,NM
T1_TRAIN_1209,Culpables,KAROL G & Anuel AA,M
T1_TRAIN_1210,Luces y Sombras,Luis Alberto Spinetta,NM
T1_TRAIN_1211,Muerte entre Las Flores,Mi.amargo,M
T1_TRAIN_1212,Punto muerto,Fernando Cabrera,NM
T1_TRAIN_1213,En la Nada,"Wise ""The Gold Pen"" & DJ Luian (Ft. Zion & Lennox)",NM
T1_TRAIN_1214,Bésame Mucho,Consuelo Velázquez,NM
T1_TRAIN_1215,Vos Sabés,Los Fabulosos Cadillacs,NM
T1_TRAIN_1216,Fabricando Fantasias,Tito Nieves,NM
T1_TRAIN_1217,Te Haré el Amor / Tarjetita de Invitación / Pastorcita / Nunca Me Faltes (Mix Ídolos),Jordan (CHL),M
T1_TRAIN_1218,El Dia Que Me Quieras,Carlos Gardel,M
T1_TRAIN_1219,La Ocasión,"DJ Luian, Mambo Kingz & De La Ghetto (Ft. Anuel AA, Arcángel & Ozuna)",M
T1_TRAIN_1220,El Mario de Tu Mujer,Don Miguelo (Ft. Sensato),M
T1_TRAIN_1221,Secreto,KAROL G & Anuel AA,M
T1_TRAIN_1222,Vete,Bad Bunny,M
T1_TRAIN_1223,Que Vuelva,Ele A El Dominio,M
T1_TRAIN_1224,Se Fue,El Trono De México,NM
T1_TRAIN_1225,Si He Sabido Amor,Alejandro Fernández,NM
T1_TRAIN_1226,Amor de Madre,Aventura,M
T1_TRAIN_1227,Perréame,Wisin & Yandel (Ft. Jowell & Randy),M
T1_TRAIN_1228,Sin Tu Presencia,Divino,NM
T1_TRAIN_1229,Sin Ella,Gipsy Kings,NM
T1_TRAIN_1230,Porque Me Enamore De Ti,Los Tucanes De Tijuana,M
T1_TRAIN_1231,La Planta,Caos,M
T1_TRAIN_1232,Amor Maldito,Intocable,NM
T1_TRAIN_1233,Perdóname,FMK,NM
T1_TRAIN_1234,Cora Roto,Pablo Chill-E (Ft. Pailita),M
T1_TRAIN_1235,Malditas Ganas,Bely Basarte (Ft. Rayden),NM
T1_TRAIN_1236,Yo Te Amé,Cosculluela,NM
T1_TRAIN_1237,Si Te Gusta,Andynsane,M
T1_TRAIN_1238,Morena Mía,Girl Ultra,M
T1_TRAIN_1239,La Suegra,Banda Machos,M
T1_TRAIN_1240,Queriendo y no,Juan Gabriel,NM
T1_TRAIN_1241,No Tengo la Culpa,Banda El Recodo de Cruz Lizárraga,NM
T1_TRAIN_1242,Tu Voz,Celia Cruz y La Sonora Matancera,NM
T1_TRAIN_1243,LA FUNDA,Myke Towers,M
T1_TRAIN_1244,Lléname De Ti,Marcos Vidal,NM
T1_TRAIN_1245,Derrumbe,Jorge Drexler,NM
T1_TRAIN_1246,Dame Tu Mano,Pascal (PE),NM
T1_TRAIN_1247,Solos,Tony Dize (Ft. Plan B),M
T1_TRAIN_1248,Pétasse,Sofos,M
T1_TRAIN_1249,Ponte Pa’ Mí,"Rauw Alejandro, Myke Towers & Sky Rompiendo",M
T1_TRAIN_1250,La Carcacha,Selena,NM
T1_TRAIN_1251,Si Pudiera Amarte,Myriam Hernández,NM
T1_TRAIN_1252,La Voz de la Experiencia,Celia Cruz (Ft. La India),NM
T1_TRAIN_1253,... Y Eso Duele,Gilberto Santa Rosa,NM
T1_TRAIN_1254,Enséñame,RBD,NM
T1_TRAIN_1255,Amor de Estudiante,El Poder Del Norte,NM
T1_TRAIN_1256,El Pistolón (Remix),Yaga & Mackie (Ft. Arcángel),NM
T1_TRAIN_1257,Esta Tristeza Mía,Javier Solís,NM
T1_TRAIN_1258,Ser o Parecer,RBD,NM
T1_TRAIN_1259,Tú Me Quemas,Chino & Nacho (Ft. Gente de Zona & Los Cadillac's),M
T1_TRAIN_1260,Estoy Peleando Aquí,Los Violadores,M
T1_TRAIN_1261,La Rucu Cucu,Homer el Mero Mero & NEGRO DUB,NM
T1_TRAIN_1262,Shaky Shaky,Daddy Yankee,M
T1_TRAIN_1263,Y Yo Sigo Aquí,Paulina Rubio,NM
T1_TRAIN_1264,La Mentira,Brytiago & Rafa Pabön,M
T1_TRAIN_1265,El Guillatún,Violeta Parra,NM
T1_TRAIN_1266,Anacaona,Cheo Feliciano,NM
T1_TRAIN_1267,Fino y Elegante,MECHAYRXMEO & Il Nene De Oro,M
T1_TRAIN_1268,Milonga,Julio Iglesias,NM
T1_TRAIN_1269,Cuando dos almas,Antonio Aguilar,NM
T1_TRAIN_1270,Envolver Remix,Anitta & Justin Quiles,M
T1_TRAIN_1271,GAFAS DE SOL,Yandel,M
T1_TRAIN_1272,No me arrepiento de nada,Estela Nuñez,NM
T1_TRAIN_1273,Adiós Mundo Cruel,Enrique Guzmán,NM
T1_TRAIN_1274,La Suata,Banda MS de Sergio Lizárraga,M
T1_TRAIN_1275,Fuerte No Soy,Intocable,NM
T1_TRAIN_1276,El Costo De La Vida,Juan Luis Guerra,NM
T1_TRAIN_1277,Capullo Y Sorullo,La Sonora Dinamita,NM
T1_TRAIN_1278,Amiga Veneno,Zacarías Ferreira,M
T1_TRAIN_1279,Amor De La Calle,Vicente Fernández,NM
T1_TRAIN_1280,Amor No Me Ignores,Camilo Sesto,NM
T1_TRAIN_1281,La rastrojera,Marcos Velásquez,NM
T1_TRAIN_1282,Ya Te Olvidé,Natanael Cano,NM
T1_TRAIN_1283,No Hay Manera,Akwid,M
T1_TRAIN_1284,Dame Tu Aire,Alex Ubago,NM
T1_TRAIN_1285,Europa,Mónica Naranjo,NM
T1_TRAIN_1286,La Quebradora,Banda El Recodo de Cruz Lizárraga,NM
T1_TRAIN_1287,Yo soy un hombre del campo,Manolo Escobar,NM
T1_TRAIN_1288,A Mi Que Me Quedo,Los Invasores de Nuevo Leon,NM
T1_TRAIN_1289,Me Gusta,NATTI NATASHA,NM
T1_TRAIN_1290,Volvere,K-Paz De La Sierra,NM
T1_TRAIN_1291,Orden exigido,El Komander,NM
T1_TRAIN_1292,Un Poco de Amor,Shakira,NM
T1_TRAIN_1293,La Respuesta,Becky G & Maluma,M
T1_TRAIN_1294,Una Tarde Fue (2009 Mix),Los Temerarios,NM
T1_TRAIN_1295,Si Ya No Te Vuelvo A Ver,Los Bukis,NM
T1_TRAIN_1296,Mi Secreto,Carla Morrison,NM
T1_TRAIN_1297,Carta De Verano,Joe Veras,M
T1_TRAIN_1298,Tu falso amor,Jeans,NM
T1_TRAIN_1299,Cuestión de suerte,Natalia Lacunza,NM
T1_TRAIN_1300,El Desterrado,Jorge Negrete,NM
T1_TRAIN_1301,Cachichen,Davus & Reillo's Rake,NM
T1_TRAIN_1302,Caviar,Lenny Tavárez,M
T1_TRAIN_1303,Torero,Chayanne,NM
T1_TRAIN_1304,La Dama,KAROL G & Cosculluela,NM
T1_TRAIN_1305,Perdono y Olvido,Leonel García (Ft. Ana Torroja),NM
T1_TRAIN_1306,Amanece,Anuel AA & Fino Como El Haze,M
T1_TRAIN_1307,Pin Pun,Lapiz Conciente,M
T1_TRAIN_1308,Dame Tu Amor,Alacranes Musical,NM
T1_TRAIN_1309,Con Zapatos De Tacón,Bronco,M
T1_TRAIN_1310,Si Tú Te Atreves,Luis Miguel,NM
T1_TRAIN_1311,A que te pego mi mania,Grupo Manía,NM
T1_TRAIN_1312,No Eres Nada,Enso Uno,NM
T1_TRAIN_1313,"Te Extraño, Te Olvido, Te Amo",Ricky Martin,NM
T1_TRAIN_1314,​​esq no somos nadie (DEMO),​sauzzZe,NM
T1_TRAIN_1315,Mirada Triste,La Santa Grifa,NM
T1_TRAIN_1316,Que ni para odiarle se me da licencia,Bely Basarte,NM
T1_TRAIN_1317,Como Tu Mujer,Rocío Dúrcal,NM
T1_TRAIN_1318,Carismático,Babasónicos,M
T1_TRAIN_1319,Enciende la mecha (Remix),Bufank,M
T1_TRAIN_1320,Subidón,Fey,NM
T1_TRAIN_1321,Obsesionado,Farruko,M
T1_TRAIN_1322,Tengo,Emmanuel,NM
T1_TRAIN_1323,Quizás,"Rich Music, Dalex & Sech (Ft. Feid, Justin Quiles, Lenny Tavárez, Wisin & Zion)",M
T1_TRAIN_1324,Marca de la Cadena,Duki (Ft. Monkid),NM
T1_TRAIN_1325,Pa’conquistarte,Eyci & Cody,NM
T1_TRAIN_1326,La Negra Tomasa (Versión Tropical),Caifanes,NM
T1_TRAIN_1327,Me Quedo,Romeo Santos (Ft. Zacarías Ferreira),NM
T1_TRAIN_1328,Tarde O Temprano,Camilo Sesto,NM
T1_TRAIN_1329,La Romana,Bad Bunny (Ft. El Alfa),M
T1_TRAIN_1330,Estos Celos,Vicente Fernández,NM
T1_TRAIN_1331,Mi Primer Amor,Pesado,NM
T1_TRAIN_1332,Necesito Oir Tu Voz,Los Rehenes,NM
T1_TRAIN_1333,Me Olvide De Vivir,Julio Iglesias,NM
T1_TRAIN_1334,Amor Tóxico,Alex Gárgolas & Lyanno,M
T1_TRAIN_1335,El Problema,Alfredo Olivas,NM
T1_TRAIN_1336,Vete con Él,Ramona,NM
T1_TRAIN_1337,Si Me Faltas Tú,Luani,NM
T1_TRAIN_1338,Sueña,Intocable,NM
T1_TRAIN_1339,Desobediente,Noriel (Ft. Alexis y Fido),M
T1_TRAIN_1340,Dime Que No,Rels B (Ft. DL Blando),NM
T1_TRAIN_1341,Será Que No Me Amas,Luis Miguel,NM
T1_TRAIN_1342,Camino De Guanajuato,José Alfredo Jiménez,NM
T1_TRAIN_1343,El Za Za Za (La Mesa Que Mas Aplauda),Merengue latin band,NM
T1_TRAIN_1344,A Cualquier Precio (Versión 2019),Valeria Lynch,NM
T1_TRAIN_1345,Tristeza de la Ciudad,"Cachorro López, Julieta Venegas & Trueno",NM
T1_TRAIN_1346,Cita en el Quirófano,PXNDX,NM
T1_TRAIN_1347,Candy,Plan B,M
T1_TRAIN_1348,Ya Ves,Intocable,NM
T1_TRAIN_1349,Trucutu,Tommy olivencia y su orquesta,NM
T1_TRAIN_1350,Cuestión de Tiempo,Justin Quiles (Ft. Jory Boy),M
T1_TRAIN_1351,Chiquilla Bonita,Los Bukis,NM
T1_TRAIN_1352,Egoísta,Belinda (Ft. Pitbull),NM
T1_TRAIN_1353,El Abandonado,Elefante,NM
T1_TRAIN_1354,La emboscada,Grupo Escolta,NM
T1_TRAIN_1355,Suéltate el Pelo (TINI Tour 2022 Versión),TINI,NM
T1_TRAIN_1356,La Pija Inmaculada,Marco Viera y Los Trabas del Mar,NM
T1_TRAIN_1357,El Favor,"Dímelo Flow, Nicky Jam & Farruko (Ft. Lunay, Sech & Zion)",NM
T1_TRAIN_1358,Buscándote,Mike Bahía,NM
T1_TRAIN_1359,Eslabon Por Eslabon,Lalo Mora,NM
T1_TRAIN_1360,Mío,Paulina Rubio,NM
T1_TRAIN_1361,Es Por Ti,Juanes,NM
T1_TRAIN_1362,Cosas Del Amor,Grupo Pegasso,NM
T1_TRAIN_1363,Con Olor A Hierba,K-Paz De La Sierra,NM
T1_TRAIN_1364,Duele (crazy),Kalimba,NM
T1_TRAIN_1365,Deseo Insaciable,Wilser andres,NM
T1_TRAIN_1366,A Dónde Vamos A Parar,Marco Antonio Solís,NM
T1_TRAIN_1367,Ni Tú Ni Nadie,Alaska y Dinarama,NM
T1_TRAIN_1368,Viviré Sin Ti,Jhon Alex Castaño,NM
T1_TRAIN_1369,Dinero Limpio / Sucio,Chino El Negro & Darell,M
T1_TRAIN_1370,Más Que Palabras,Maki (ESP) (Ft. Davinia Flores),NM
T1_TRAIN_1371,El Menú,El Gran Combo de Puerto Rico,NM
T1_TRAIN_1372,Dos vidas,Tata Barahona,NM
T1_TRAIN_1373,Agua,Jarabe de Palo,NM
T1_TRAIN_1374,Y No Hago Más Na’,El Gran Combo de Puerto Rico,NM
T1_TRAIN_1375,Loco Contigo,DJ Snake & J Balvin (Ft. Tyga),M
T1_TRAIN_1376,Decomputao,Kiry Curu & Rochy RD,M
T1_TRAIN_1377,Sin Él,Marisela,NM
T1_TRAIN_1378,Voy a Amarte,"116 (Ft. Byron Juane, Cardec Drums & Iván Rodríguez (PR))",NM
T1_TRAIN_1379,Laberinto de Amor,Kinder Malo & Pimp Flaco (Ft. WBMS),NM
T1_TRAIN_1380,El Ausente,Banda MS de Sergio Lizárraga,NM
T1_TRAIN_1381,El Tiempo Va,Draco Rosa,NM
T1_TRAIN_1382,Hasta aquí llegaste,Darío Gómez,M
T1_TRAIN_1383,Perdóname,Camilo Sesto,NM
T1_TRAIN_1384,Eres Mía,Romeo Santos,M
T1_TRAIN_1385,La Popi,Kiko El Crazy,M
T1_TRAIN_1386,Perro Andaluz,Serú Girán,NM
T1_TRAIN_1387,La Pollera Colorá,Charlie Zaa (Ft. La Sonora Santanera & Yurii),NM
T1_TRAIN_1388,Y Así Fue,Julión Álvarez y su Norteño Banda,NM
T1_TRAIN_1389,Ya Lo Sé Que Tú Te Vas,Juan Gabriel,NM
T1_TRAIN_1390,Terrenal,Julión Álvarez y su Norteño Banda,NM
T1_TRAIN_1391,Baila Sin Parar / Quiero Beber / Pero Sin Hojas de Laurel / Esa Mujer / El Polvito,Ulises Bueno,M
T1_TRAIN_1392,Sirena,Sin Bandera,NM
T1_TRAIN_1393,Huele A Peligro,La Arrolladora Banda El Limón,NM
T1_TRAIN_1394,Historia Sin Fin,Banda Machos,NM
T1_TRAIN_1395,Yo Sin Tu Amor,Grupo Límite,NM
T1_TRAIN_1396,RICKY RICON,"Aqua VS, FloyyMenor & Lewis Somes",M
T1_TRAIN_1397,¡Qué bonita vecindad!,El Chavo del Ocho,NM
T1_TRAIN_1398,Manos Arriba,La Vida Bohème,M
T1_TRAIN_1399,Por Tu Amor,Timbiriche,NM
T1_TRAIN_1400,Una Locura,"Ozuna, J Balvin & Chencho Corleone",M
T1_TRAIN_1401,Obsesión,Aventura (Ft. Judy Santos),M
T1_TRAIN_1402,Mera Woo,El Alfa,NM
T1_TRAIN_1403,En Los Puritos Huesos,La Arrolladora Banda El Limón De René Camacho,NM
T1_TRAIN_1404,He Perdido Una Perla / Cuando Salí De Cuba,Vicente Fernández,NM
T1_TRAIN_1405,Mil Cartas,Banda lamento show de durango,NM
T1_TRAIN_1406,Ya No Me Quieres Querer,Antony Santos,NM
T1_TRAIN_1407,Mi Niña Bonita (Urban Remix),Chino & Nacho (Ft. Angel y Khriz),NM
T1_TRAIN_1408,Cien Años,Pedro Infante,NM
T1_TRAIN_1409,No me digas que no,Xtreme (Band),NM
T1_TRAIN_1410,Acá Entre Nos,Vicente Fernández,NM
T1_TRAIN_1411,El Muro,Daddy Yankee,M
T1_TRAIN_1412,Callaita,Bad Bunny & Tainy,M
T1_TRAIN_1413,Nunca Te Olvidaré,Enrique Iglesias,NM
T1_TRAIN_1414,No Sufras Más,Danilo Ordoñez,NM
T1_TRAIN_1415,0 Sentimientos,Jon Z,M
T1_TRAIN_1416,El hijo de la mafia,Los Tucanes De Tijuana,NM
T1_TRAIN_1417,Ego Herido,Sobrepensante,M
T1_TRAIN_1418,Don Palabras,Maldita Vecindad y Los Hijos del Quinto Patio,NM
T1_TRAIN_1419,El Perro (Cilantro’s Song),American Dad Cast,NM
T1_TRAIN_1420,De Repente,Asi Es La Vida,NM
T1_TRAIN_1421,Marinero,Maluma,NM
T1_TRAIN_1422,Atado a Tierra (Earthbound),16 bits,NM
T1_TRAIN_1423,Pierde El Control,Aniel,M
T1_TRAIN_1424,Hasta el amanecer (Remix),Prefijo91 (Ft. Cool Escorial),NM
T1_TRAIN_1425,MAMIII,Becky G & KAROL G,NM
T1_TRAIN_1426,Demasiado Tarde,Micro TDH & Lenny Tavárez,NM
T1_TRAIN_1427,Bella Traición,Belinda,NM
T1_TRAIN_1428,De Qué Me Sirve La Vida,Camila,NM
T1_TRAIN_1429,Amor Platónico,Los Tucanes De Tijuana,M
T1_TRAIN_1430,Los Dos Amigos,Los Cadetes De Linares,NM
T1_TRAIN_1431,Sin Miedo,Soraya,NM
T1_TRAIN_1432,Malabares,Duelo,NM
T1_TRAIN_1433,Mal Acostumbrao,Mau y Ricky & Maria Becerra,M
T1_TRAIN_1434,noviogangsta ˂3,Emilia,NM
T1_TRAIN_1435,En Remolinos,Soda Stereo,NM
T1_TRAIN_1436,Entre rejas,Lisandro Meza,M
T1_TRAIN_1437,Enferma de amor,Jeans,NM
T1_TRAIN_1438,El Dos Letras,Virlán García,NM
T1_TRAIN_1439,Échame la Culpa,Luis Fonsi & Demi Lovato,NM
T1_TRAIN_1440,Arboles De La Barranca,Carlos Y José,NM
T1_TRAIN_1441,Dime de qué Presumes,Falsalarma,NM
T1_TRAIN_1442,Santo Niño De Atocha,Molotov,NM
T1_TRAIN_1443,Hoy Te Vi,Mono Zabaleta,NM
T1_TRAIN_1444,Juan Martha,La Original Banda El Limón De Salvador Lizárraga,NM
T1_TRAIN_1445,Pobre Corazón,Ivy Queen (Ft. Divino),NM
T1_TRAIN_1446,El Gran Varón,Willie Colón,NM
T1_TRAIN_1447,Soltera,Lunay (Ft. Chris Jedi & Gaby Music),M
T1_TRAIN_1448,El novillo despuntado,Las Jilguerillas,NM
T1_TRAIN_1449,Culpable Soy Yo,Gera MX,M
T1_TRAIN_1450,Mujer Ladina,Los Mendivil,NM
T1_TRAIN_1451,El Corrido De Cheo,Empresarios del Corrido,NM
T1_TRAIN_1452,Borracho de Amor,Edwin Luna y La Trakalosa de Monterrey,NM
T1_TRAIN_1453,La Historia de Mi Vida,Antony Santos,NM
T1_TRAIN_1454,El Tren,Terrícola,NM
T1_TRAIN_1455,La Chica Banda,Café Tacvba,NM
T1_TRAIN_1456,Amo,Axel Fernando,NM
T1_TRAIN_1457,No Me Acuerdo,Thalía & NATTI NATASHA,NM
T1_TRAIN_1458,Mátenme Porque Me Muero,"Caifanes, Fobia, Maldita Vecindad y Los Hijos Del 5to. Patio, Cuca, Jumbo, Santa Sabina, Tijuana No!, Bon Y Los Enemigos Del Silencio",NM
T1_TRAIN_1459,Que Nadie Sepa Mi Sufrir,Hello Seahorse!,NM
T1_TRAIN_1460,Lo Mejor Que Hay En Mi Vida,Andrés Cepeda,NM
T1_TRAIN_1461,La Barca,Luis Miguel,NM
T1_TRAIN_1462,Ciudad oscura,Tren Loco,NM
T1_TRAIN_1463,Maligno,Aterciopelados,NM
T1_TRAIN_1464,Flaca,Andrés Calamaro,NM
T1_TRAIN_1465,Baraja De Oro,Chalino Sánchez,M
T1_TRAIN_1466,No Me Conoce (Remix),"JHAYCO, J Balvin & Bad Bunny",M
T1_TRAIN_1467,Dos hombres Y Un Destino,Bustamante & Alex,M
T1_TRAIN_1468,"El Papel, Pt. 1 (Versión Amante)",Romeo Santos,NM
T1_TRAIN_1469,Apiádate de mí,David calzado y su charanga habanera,M
T1_TRAIN_1470,Parásito,Molotov,M
T1_TRAIN_1471,Ayer La Vi Por La Calle,Los Rieleros Del Norte,M
T1_TRAIN_1472,"Mujer, Niña y Amiga",Destino San Javier (Ft. Nahuel Pennisi),NM
T1_TRAIN_1473,El Baile De La Gambeta,Bersuit Vergarabat,NM
T1_TRAIN_1474,Pégame Tu Vicio,Eddy Herrera,NM
T1_TRAIN_1475,Una Mentira Más,Yuri (MEX) & Natalia Jiménez,NM
T1_TRAIN_1476,Se me canso el corazon,La Arrolladora Banda El Limón De René Camacho,NM
T1_TRAIN_1477,Tu No Vive Así,Arcángel & Bad Bunny (Ft. DJ Luian & Mambo Kingz),M
T1_TRAIN_1478,Permítame,Tony Dize (Ft. Yandel),M
T1_TRAIN_1479,Voy A Tener Que Olvidarla,Intocable,NM
T1_TRAIN_1480,El Gato Y Yo,Amanda Miguel,NM
T1_TRAIN_1481,El Prisionero,Pibes Chorros,NM
T1_TRAIN_1482,El moro de cumpas,Vicente Fernández,NM
T1_TRAIN_1483,Andrea,Pibes Chorros,M
T1_TRAIN_1484,Muchas Gracias,La Adictiva,NM
T1_TRAIN_1485,Sexo Virtual,Rauw Alejandro,M
T1_TRAIN_1486,No puedo más,Famous Oberogo,NM
T1_TRAIN_1487,Voy a apagar la luz,José José,NM
T1_TRAIN_1488,Es la Medianoche,Luis Alberto Spinetta,NM
T1_TRAIN_1489,La Bestia Humana,Caifanes,NM
T1_TRAIN_1490,Abuso De Autoridad,El Tri,NM
T1_TRAIN_1491,La Aventura,BB Nobre,NM
T1_TRAIN_1492,Muro de cristal,Tom Boyle,NM
T1_TRAIN_1493,El Maíz,El Mayor Clásico,M
T1_TRAIN_1494,Ya no eres la misma,Drew K. & Piru,NM
T1_TRAIN_1495,Como Yo Le Doy,Pitbull (Ft. Don Miguelo),M
T1_TRAIN_1496,La estrella del sur,Matt Monro,NM
T1_TRAIN_1497,Te Dejo en Libertad,Ha-Ash,NM
T1_TRAIN_1498,Ese Beso,Once & Valeria,NM
T1_TRAIN_1499,En cada carcajada hay una lágrima a cubierto,Solitario,NM
T1_TRAIN_1500,Con El Alma Desnuda,Alex Bueno,NM
T1_TRAIN_1501,Desvelado,Bobby Pulido,NM
T1_TRAIN_1502,La iniciativa,Nena Guzman,NM
T1_TRAIN_1503,Periódico De Ayer,Héctor Lavoe,NM
T1_TRAIN_1504,Se Pareció Tanto a Ti,Grupo Niche,M
T1_TRAIN_1505,Es Tan Difícil,Zacarías Ferreira,NM
T1_TRAIN_1506,Mi sorpresa fuiste tú,Calibre 50,NM
T1_TRAIN_1507,La María,Julión Álvarez y su Norteño Banda,NM
T1_TRAIN_1508,La Atorranta,Verónica Ávila,M
T1_TRAIN_1509,Cicatrices,Natos y Waor,M
T1_TRAIN_1510,Mi Cubana,Eladio Carrión,M
T1_TRAIN_1511,Perreito,Mariah Angeliq,NM
T1_TRAIN_1512,Caprichos De Mujer,Los Acosta,NM
T1_TRAIN_1513,Sigue tu camino,Oscar D'León,M
T1_TRAIN_1514,Saturno,Pablo Alborán,NM
T1_TRAIN_1515,Házmelo Otra Vez,Bea Pelea,M
T1_TRAIN_1516,Ódiame,SAIKO,NM
T1_TRAIN_1517,El Seísmo,Ayax,NM
T1_TRAIN_1518,Me Vas a Extrañar,Banda MS de Sergio Lizárraga,NM
T1_TRAIN_1519,ELLA SABE,Ramma,NM
T1_TRAIN_1520,Noche de Entierro (Remix),"Luny Tunes (Ft. Arcángel, Daddy Yankee, De La Ghetto, Héctor “El Father”, Ivy Queen, Randy & Tonny Tun Tun)",M
T1_TRAIN_1521,Nota de Pasión,Don Miguelo,NM
T1_TRAIN_1522,Soy Diferente,La India,NM
T1_TRAIN_1523,Toloache Pa’ Mi Negra,Panteón Rococó,M
T1_TRAIN_1524,Costear,JHAYCO & Almighty,M
T1_TRAIN_1525,Dile a Él,Rauw Alejandro,M
T1_TRAIN_1526,Sensualidad,"Bad Bunny, Prince Royce & J Balvin (Ft. DJ Luian & Mambo Kingz)",NM
T1_TRAIN_1527,Si me conoces tanto (¿por qué me haces sufrir​?​),Aiko el grupo,NM
T1_TRAIN_1528,Aceleras,Xavibo & El Hombre Viento,NM
T1_TRAIN_1529,Me Faltabas Tú,Cultura Profética,NM
T1_TRAIN_1530,El Aislamiento,Jaguares,NM
T1_TRAIN_1531,La Muralla Verde,Los Enanitos Verdes,NM
T1_TRAIN_1532,Corazón Sin Cara,Prince Royce,NM
T1_TRAIN_1533,A Medio Vivir,Ricky Martin,NM
T1_TRAIN_1534,Si Me Dejas Ahora,Cristian Castro,NM
T1_TRAIN_1535,Si Estuviésemos Juntos,Bad Bunny,NM
T1_TRAIN_1536,Lamento de una noche,Aggelos,NM
T1_TRAIN_1537,Tócate Tu Misma (Remix),"Alexis y Fido (Ft. Anonimus, Bad Bunny, Brytiago, Jon Z & Lary Over)",M
T1_TRAIN_1538,Tu Me Haces Falta,Eddie Santiago,NM
T1_TRAIN_1539,Tu Ingratitud,Los Bukis,NM
T1_TRAIN_1540,El son del dolor,Cuca,M
T1_TRAIN_1541,Con Silenciador,El Alfa (Ft. Anuel AA),M
T1_TRAIN_1542,El Intruso,Zacarías Ferreira,NM
